,petid,magnitude,score
4037,2739ddaa6,2.3,0.7
4038,fa0295935,2.7,0.4
4039,813658b4b,0.5,0
4040,118c1147c,0.8,0.8
4041,70be9c861,0.0,0
4042,6c48c9154,0.9,0.9
4043,a76cbec89,6.8,0.3
4044,07cc0ce27,9.2,0.1
4045,86c412966,0.9,0.9
4046,fb53fe33d,0.1,0.1
4047,189a8292b,1.9,0
4048,e65ac2a2e,3.7,0.2
4049,2581f9792,3.3,0.1
4050,d30087066,0.9,0.9
4051,a4c8f64c1,3.0,0.5
4052,37ea8d2db,3.6,0.2
4053,c1917c88e,8.5,0.3
4054,1d9c36e47,1.3,0.1
4055,ae3a99b36,2.9,0.2
4056,e9df3ead7,1.1,0.3
4057,5335bfb38,1.8,0.9
4058,d8179f4d9,1.9,-0.1
4059,d6b0d8aa9,1.8,0.9
4060,b1fb39ed5,0.7,0.7
4061,cfc3e65de,4.4,0.3
4062,2f532707f,2.0,0.3
4063,b26fcffaf,4.1,0.5
4064,fa1a30192,0.3,0
4065,439aafc10,5.2,0.2
4066,fd015c129,2.5,0.6
4067,6f7d23e2d,3.8,0.5
4068,9a965c1f0,0.1,0
4069,be340bbe7,2.5,0
4070,cef410e81,6.3,0
4071,7d1d7a4f6,2.2,0.3
4072,2b7509f97,2.0,0.6
4073,da4b60344,2.3,0.3
4074,eb11a4321,0.3,0.1
4075,5c109cb7c,1.6,0.8
4076,9c80a9ed6,0.6,0.6
4077,b21dea224,2.3,0
4078,f34d62be0,7.8,0.3
4079,b888f72cc,2.0,0.2
4080,52a539ef3,2.2,0.2
4081,a43d578dd,4.5,0.1
4082,9fa760b69,0.4,0.4
4083,b2e3cf5a0,1.4,-0.7
4084,fe5bc83d2,0.4,0
4085,785413d29,3.5,0.7
4086,b5c553616,0.7,-0.7
4087,a5c1c54fe,0.5,0.5
4088,714b4fa64,0.8,0.2
4089,c670993fc,2.2,0.3
4090,1253241be,0.8,0.1
4091,c68936b74,2.5,0.4
4092,0d55c2e2b,2.6,0.3
4093,85ec1aac0,0.7,0.7
4094,9a1a1d801,1.1,0
4095,a226d8246,1.5,0.7
4096,5944cef68,2.0,-0.1
4097,f819c7b65,0.3,0.3
4098,d0bf2b3bf,3.1,0.1
4099,521e214ec,1.2,0.1
4100,afdc5f01d,1.9,0.3
4101,f9a3f579a,1.8,0.3
4102,d5a027e6c,6.5,0.3
4103,d583d44d2,5.9,0.1
4104,481cbcedb,4.6,0.2
4105,3928a4b23,5.9,0.5
4106,0434520ef,3.1,0.1
4107,8cce291a9,0.7,0.7
4108,ecaf2b938,0.0,0
4109,a21f5e84b,4.6,0.3
4110,0162634c2,0.1,0
4111,929528b36,1.2,0.4
4112,38e7577af,1.0,0.4
4113,e910d17de,0.1,0
4114,e554a9066,1.4,0.2
4115,b37af97a8,0.8,0.8
4116,eaf13651e,0.9,0.9
4117,3ff737b0e,0.0,0
4118,4363acad4,1.1,0.1
4119,66d4911f9,2.4,0.8
4120,e1f0c1add,3.1,0.3
4121,ed30f663e,0.0,0
4122,deaba5702,5.2,0.2
4123,829853d11,2.6,0.3
4124,2083834e2,1.6,0.1
4125,25dc712af,1.0,0.5
4126,f7ada8363,0.9,0.4
4127,58477a7c6,2.0,0.1
4128,9ce27322b,2.0,0
4129,6f14bc8cd,0.7,0.3
4130,ed5631a9c,0.1,0.1
4131,3bef65169,1.9,0.4
4132,605ca1a51,1.8,0.1
4133,e3dbfe4c0,3.1,0.2
4134,6e3d78857,0.0,0
4135,3e9a56447,0.8,0.2
4136,70edbb1e3,2.9,0.5
4137,01dd8880a,3.9,0.4
4138,1043aca38,1.2,0
4139,9af15c8f1,0.3,-0.3
4140,80bee180a,3.4,0
4141,f246dec63,3.4,0.4
4142,92b89a666,0.0,0
4143,67c9d22df,0.7,0.1
4144,086e528f0,2.6,0.2
4145,bdb5b7ecb,0.2,0.2
4146,0b0f596b5,0.0,0
4147,7bb118200,1.8,0.1
4148,eb7804aa7,3.3,0.8
4149,fb217af6b,0.5,0.1
4150,41bc94422,1.1,0.1
4151,0a83235b2,1.7,0.8
4152,f497b28cf,0.0,0
4153,8fcaaf6e0,2.1,0.5
4154,5220e701f,1.4,0.1
4155,98c265a0f,5.2,0.4
4156,cf419ae71,0.0,0
4157,5e1c62c0a,2.2,0.2
4158,2e85b81d7,1.2,0.4
4159,eea0cb464,1.8,0.1
4160,92caf1d01,0.8,0.8
4161,9e2af0f7a,4.2,0.4
4162,3d9b4bdc1,1.0,0.1
4163,9dfee7db3,3.3,0.3
4164,0a536633a,0.8,0.8
4165,8632f7132,1.3,0.4
4166,6efbd2584,0.8,0.8
4167,270461683,1.1,0.5
4168,734459ad1,3.2,0.1
4169,762a1ef1a,0.5,0
4170,c9a4f831b,0.5,0
4171,e4da1c9e4,0.9,0.9
4172,9f24a0672,3.5,0.1
4173,9f0635623,0.2,0.2
4174,249af4201,5.8,0
4175,ec4ed9fe6,6.8,0.1
4176,36a5b3b3e,0.9,0.9
4177,245d6e033,2.8,0.3
4178,33bfeb403,3.3,0.3
4179,79c15bb50,0.2,0.2
4180,e093c4886,0.2,0
4181,4cc67e8b3,2.9,0.3
4182,3b4a987ba,8.7,0.2
4183,0e8a11aaa,1.6,0
4184,889ae00e3,0.9,0.9
4185,8f7a44198,1.2,0
4186,4dd8dd451,1.8,0.6
4187,d083a22c5,0.5,0.2
4188,649589d9f,1.1,0.3
4189,97a020fe8,1.1,-0.2
4190,56bf5e254,0.9,0.9
4191,2288c4fc6,3.1,0.5
4192,c59c51828,0.5,0.5
4193,1a4464471,0.1,0.1
4194,8dfb61116,0.0,0
4195,79d32926c,3.1,0.3
4196,8b1be44c6,5.4,0
4197,b28bc9e65,2.1,0
4198,0cde9b460,1.4,0.4
4199,c3768e2be,3.5,0.5
4200,c64c9e2d4,0.2,-0.2
4201,228d72748,3.2,0.4
4202,cd1947175,1.7,0.5
4203,e9e4424a6,4.1,0.4
4204,dd2ec7bf4,2.0,0
4205,0f6f980c9,5.7,0.5
4206,1b6c5e07e,3.1,0.3
4207,2d6d161a9,2.4,0.4
4208,dd0d78496,0.5,0.5
4209,12ceeda09,0.3,0.3
4210,ce9d5fb9f,1.8,-0.4
4211,3e3743dc7,2.8,0.2
4212,315d0e254,2.4,0.1
4213,50cbc6c8f,1.4,0.7
4214,3006cd3eb,1.4,0.7
4215,951556f0a,1.4,0.3
4216,8f476ed34,3.7,0.3
4217,aba4e5336,1.5,0.3
4218,c673e7ed0,1.1,0.2
4219,c0bc43dd6,1.6,0.8
4220,811b66c3e,1.2,0
4221,b690774cb,0.9,0.4
4222,41e4574a6,2.0,0.5
4223,5f44a43f4,0.0,0
4224,ed9daa1ae,0.5,0.5
4225,c72bd65dc,0.5,0.5
4226,7678afa65,1.0,0.1
4227,a42c62fc0,1.0,0.5
4228,ed0185e39,0.9,0.9
4229,74c161846,1.8,0.9
4230,ca7aa9eec,0.9,0.9
4231,de92761ef,1.7,0.8
4232,c7b468b32,0.0,0
4233,597a7afc2,3.5,0.1
4234,d81afce4f,0.7,0.1
4235,3268dcfd0,2.3,0.3
4236,67d0b57eb,2.0,0.3
4237,1ada8871e,4.6,0.5
4238,642b0dbac,0.4,0
4239,fed43b600,1.8,0.6
4240,a3aaac2de,1.5,0.1
4241,b3101cf5c,1.5,0.7
4242,7d7da3838,11.7,-0.1
4243,9d466bbca,2.5,0.4
4244,e0238b8c2,2.2,0.4
4245,d21cfa860,1.7,0
4246,20e46cb8d,3.0,0.2
4247,fd3c1a3bb,0.8,0.4
4248,505ef85e6,5.4,0.4
4249,0fd1d2d85,4.3,0.3
4250,e9dbf1095,2.4,0.4
4251,fa97a865d,1.2,0.1
4252,787acfb28,2.4,0.3
4253,2b34c70e7,0.5,0.5
4254,3eee4f608,1.6,0
4255,5f2c67ae2,0.2,0.1
4256,b9405015b,1.0,0.1
4257,302eb3771,4.4,0.2
4258,27e318160,0.5,0.2
4259,04260adf8,1.5,0.1
4260,9af8f154b,1.0,0.5
4261,f247a5242,1.2,0.2
4262,c98d16315,8.8,0.4
4263,8bbf5133b,2.0,0
4264,9e9a3285d,2.7,0.1
4265,8bcb0a0e6,1.2,0.2
4266,f95b39c6f,0.0,0
4267,c8e941dbd,6.6,0.2
4268,3cbe65e9a,0.0,0
4269,b3cf90bd1,2.4,0.4
4270,642ed14e6,1.1,0
4271,ab2e61df2,0.2,0.2
4272,b8bf2c090,5.0,0.1
4273,8685b7512,1.9,0.4
4274,58b4ba48f,1.8,0.1
4275,6c3d7237b,3.0,0.1
4276,e80b8d2d9,1.0,0.3
4277,e849142b2,4.3,0.2
4278,035992662,1.5,0
4279,840949648,0.6,0.2
4280,88b4f478e,3.8,0.2
4281,ebeebeee4,5.0,0.4
4282,3560a3e97,5.4,0.5
4283,6bb720300,3.1,0.4
4284,0090eb457,1.2,0.1
4285,16eefbec7,0.3,0.3
4286,ad6e56af2,0.2,0
4287,bd54dcfd0,4.6,0.3
4288,e5f479999,1.0,0.3
4289,407ef0ea0,1.0,0.3
4290,9514ed3eb,0.7,0
4291,bf6e18567,1.4,0.4
4292,22bc76cf6,0.0,0
4293,caf3220f8,3.5,0.3
4294,c552e255a,0.7,0.2
4295,e97446c37,1.7,0.4
4296,21fcd15c6,3.7,0
4297,9a798bc44,0.8,0.8
4298,79d5a2615,1.0,0.5
4299,fde52ef8f,0.4,0.1
4300,523aeba08,3.3,0.1
4301,7b7b7b71e,1.1,0.5
4302,021cb10fb,0.2,0.2
4303,3948f67d7,1.4,0
4304,d08bc2c0a,0.3,0.1
4305,bcd601baa,4.4,0.6
4306,6da091c79,1.3,0.1
4307,25fb57849,3.2,0.8
4308,0afb7e845,4.0,0.5
4309,5d808057a,1.5,0
4310,b7df87757,2.8,0.2
4311,ee9e87618,1.1,0.3
4312,42d2aa0bf,0.1,-0.1
4313,5da236a17,2.7,0
4314,43100edd5,3.1,0.2
4315,874e791f9,1.9,0.2
4316,41e792442,2.9,0.4
4317,c5b5d2650,0.8,0.2
4318,326c9c979,4.1,0.6
4319,6261c9966,0.9,0.1
4320,4a4fb4974,4.6,0.3
4321,9a32cab94,2.0,0.4
4322,7711871ae,13.3,0.1
4323,d4427513d,2.8,0.6
4324,285758945,2.4,0
4325,a7d9451a5,1.8,0.2
4326,6029e0ed0,0.1,0
4327,036af6df3,7.7,0.1
4328,f824e33a8,1.5,0.4
4329,84f065b56,1.0,0.5
4330,01d981c81,1.0,0.3
4331,32f617eda,2.7,0.4
4332,0f6b7b928,4.9,0
4333,283d778d2,0.9,0.9
4334,48bfc494a,2.2,0.2
4335,2e74deb7b,2.9,0.7
4336,c273ffe1e,2.6,0.3
4337,ab7ccc7df,1.3,0
4338,b0d64a249,1.6,0.4
4339,94b6d93ea,13.9,0.2
4340,de7905c9c,0.6,0.2
4341,33d3738f6,3.1,0.4
4342,f526c71a0,1.7,0
4343,a8a2aecc3,2.4,0.4
4344,e10252ca3,0.8,0.8
4345,3a3dc1dab,1.9,0.3
4346,ef30ade75,5.9,0.4
4347,138035c7a,1.0,0.4
4348,2ba708d92,1.2,-0.1
4349,254dd6ba7,0.4,0.2
4350,dfc3301fb,1.5,0.2
4351,a94208b35,0.5,0.2
4352,e60bbc064,3.6,0.3
4353,ac7edef88,1.2,0.6
4354,926070c80,0.1,0.1
4355,5ed94ddc8,1.8,0.6
4356,9ab8dddba,1.0,0.4
4357,fc2012c7e,1.1,0.3
4358,5d2f7761c,0.1,0.1
4359,db3fce97e,1.0,0.5
4360,19db3e21f,1.1,0.3
4361,4f1bf01b6,4.0,0.6
4362,373b98352,1.9,0.9
4363,63f2be2e0,5.5,0.1
4364,a0825ad18,2.7,0.4
4365,1dfadc371,3.8,0.4
4366,e4941c40c,3.1,0.4
4367,f0f9efd52,4.6,0.3
4368,8a9c5472e,5.7,0.1
4369,c5d0fdfac,1.4,0.7
4370,f4c27e753,0.7,0.7
4371,9abb10f2f,2.7,0.4
4372,8010a808c,4.1,0.2
4373,558c419c0,2.8,0.2
4374,5c716a537,3.6,0.1
4375,d67619580,1.4,-0.1
4376,523af701f,0.3,0
4377,c15d26817,3.8,0.4
4378,11d3a4c0f,0.5,0.1
4379,b8aa48ca7,1.7,0.4
4380,eb8baed62,3.4,-0.1
4381,59ee91cf8,0.0,0
4382,5d83f98eb,0.5,-0.2
4383,a6e33dddf,0.1,0.1
4384,5adb9d9b3,1.8,0.2
4385,3daf36ca1,2.7,0.1
4386,2cdaa8a5d,1.7,0.5
4387,ee71508dc,3.2,0.2
4388,2f4eb5847,1.8,0.3
4389,ba66a7a82,0.6,0.6
4390,bb4c6519d,0.0,0
4391,b01a81451,3.5,0.2
4392,5ce77d859,0.6,0.1
4393,19d7de899,1.7,0
4394,2db964259,0.6,0
4395,f319a49de,2.3,0.4
4396,8ff66c239,3.3,0.3
4397,4732c7563,2.9,0.5
4398,dd201c041,3.2,0.5
4399,8df39788a,2.4,0.8
4400,e76b8eeb2,1.4,0.1
4401,21cc6a743,13.2,0
4402,81a176a02,1.4,0.2
4403,86c35033b,0.2,0.2
4404,c84e9ae78,0.2,0
4405,e13c47053,0.2,0.2
4406,ea03ccbba,0.6,0.6
4407,e6e536800,0.9,0.9
4408,bebab9790,1.5,0.3
4409,16d94bbb1,0.9,0.9
4410,68c69f5c1,1.1,0.3
4411,e3749ff79,1.3,0.2
4412,e6f88d19d,4.7,0.4
4413,41487b069,3.4,0.3
4414,352522dbd,3.6,0
4415,546957a8b,2.5,0.2
4416,76a063a20,1.7,0.4
4417,ecb3e47a6,1.2,0.2
4418,22987c7fb,2.0,0.2
4419,d50e11ec5,1.7,0.4
4420,58a10d0cd,5.1,0
4421,6eef41768,0.4,0
4422,c58ad77c4,9.3,0.2
4423,e70a2beb6,0.9,0.4
4424,46518b224,1.1,0.2
4425,1ea31c6df,1.5,0.3
4426,c390140c3,3.5,0.5
4427,51366110e,1.2,0.3
4428,5c3d3fb3d,1.1,0.3
4429,bb15b64ea,1.6,-0.2
4430,6ce342cfe,0.9,0.4
4431,4f5205d2b,1.6,0
4432,54ec12bf6,2.4,0
4433,65a98c48f,4.8,0.3
4434,57f8d18fc,2.7,0.5
4435,34452eefb,1.5,0.3
4436,f6dc58442,3.2,0.6
4437,73a25206b,3.2,0.6
4438,1b6d1b049,1.4,0.4
4439,4b29bbd04,1.0,0.2
4440,08037d4bc,0.9,0.9
4441,aeb15ed5b,2.7,0.5
4442,54314d17b,1.9,0.4
4443,1cd5acd7a,1.1,-0.2
4444,9abe933fd,5.2,0.2
4445,5dff45cff,1.0,0.1
4446,93f758039,1.2,0.2
4447,335aacd34,1.3,0.3
4448,018188075,1.2,0.2
4449,23b64fe21,1.0,0.3
4450,a4e4b1640,1.6,0.8
4451,f99149151,0.9,0.9
4452,44b6a5b46,1.0,0.3
4453,7133c0c97,0.9,0.9
4454,36dd5c626,5.2,0.3
4455,9fae764f0,1.4,0.3
4456,c14a3ac57,1.1,0.3
4457,1b3492bde,0.7,0.2
4458,6eedb995d,0.2,0.2
4459,ea3aa721e,0.9,0.4
4460,fe5ed81fd,1.8,0.4
4461,0f122f712,0.0,0
4462,9f3fe015b,0.0,0
4463,0133b2a29,2.1,0.5
4464,0d4e81870,0.9,0
4465,5e6a7ea61,1.4,0.2
4466,0a266921d,2.5,0.1
4467,2034bc734,1.2,0.3
4468,acf333094,1.3,0.4
4469,6afe7ee11,0.2,0.2
4470,1c8aa65f6,3.2,0
4471,70503cc75,3.3,0.3
4472,69d413ff2,0.2,0
4473,191660250,0.9,0.9
4474,a6fd3df67,0.9,0.9
4475,227580301,3.3,0.3
4476,6296e909a,0.7,-0.2
4477,4d4c7be64,2.7,0
4478,1927c2ed2,5.3,0.2
4479,cd47ddc13,9.2,0.5
4480,afc71f432,0.8,0.8
4481,e633a6647,1.3,0.4
4482,0a9f9f178,5.0,0
4483,66ad04874,6.9,-0.1
4484,75642f3e5,5.1,0.3
4485,0ea0beb3c,2.5,0.1
4486,2562fec96,5.5,0.2
4487,088216e81,1.1,0.2
4488,3c8468196,2.3,0.2
4489,de19fca23,2.4,0.4
4490,c59199ff4,0.9,0.9
4491,ec8c5413b,1.0,0.2
4492,c47497b30,4.2,0.2
4493,3a7d3c17e,3.4,0
4494,8d650d311,11.3,0.3
4495,02adb269f,2.9,0.1
4496,432904c5d,0.9,0.9
4497,719917454,5.8,0.3
4498,d042e55ce,0.8,0.8
4499,1dcb1fe2f,0.7,0.7
4500,500327aed,0.2,0.2
4501,88af83705,1.9,0.9
4502,4d999ee22,0.7,-0.2
4503,c9439e71b,1.1,-0.1
4504,d3faf6a0e,0.3,-0.3
4505,262d7f006,0.1,0.1
4506,073f265c3,1.8,0.9
4507,d0c943132,0.1,0
4508,a89bfa0aa,1.9,0.2
4509,402799b02,1.1,0.2
4510,455d243eb,0.6,0.6
4511,451d18ba3,1.2,0.4
4512,133234595,0.9,0.9
4513,6be26ea05,0.4,0.2
4514,206dbf18e,3.8,0.2
4515,794806010,1.0,0
4516,c7c489413,3.2,0.2
4517,3cb6e5957,0.7,0.7
4518,155e1f0ca,0.2,0.1
4519,6bf6880bd,0.5,0.5
4520,7494b6aa9,3.9,0
4521,284be445a,0.8,0.2
4522,7b974ca01,2.0,0.4
4523,5b57c4bba,1.1,0
4524,bf5bf91a2,4.6,0.4
4525,8e0c995a9,4.0,0.1
4526,3e0ae8fb1,0.8,0.8
4527,9ab7e48e8,1.2,0.1
4528,fb507a1cb,1.2,0.3
4529,544c16564,2.3,0
4530,8a45e38c9,0.2,0
4531,17be61e34,4.6,0.1
4532,988f48ca6,1.1,0.3
4533,e3e2fcc71,2.3,0.3
4534,251bace70,0.4,0.2
4535,a6e1f4504,0.2,0.2
4536,98567db2f,1.9,0
4537,739002fc4,1.5,0.7
4538,4d34524f7,0.4,-0.2
4539,6edcc1f1b,3.9,0.3
4540,35df10380,6.3,0.2
4541,bbf029a0a,0.9,0.9
4542,47453584e,1.8,-0.6
4543,5c9de0c0a,1.7,0.5
4544,11757c072,4.9,0.2
4545,058f21441,0.8,0.4
4546,807e3b981,2.6,0.2
4547,db044e38b,1.0,0.1
4548,6c7251bc8,1.7,0.4
4549,c9d8b22d0,0.8,0.8
4550,1882ebd32,1.0,0.4
4551,4d09e065d,0.0,0
4552,52a88696e,2.1,0.3
4553,0caa3437b,0.9,0.9
4554,f231e1f78,1.1,0.5
4555,e909c484a,0.8,0.8
4556,95eb301ed,4.5,0.1
4557,530b7bcec,6.2,0.5
4558,733f9942b,5.3,0.5
4559,1b47183f1,0.8,0.2
4560,64ca585d9,0.9,0.1
4561,1ec7dc903,1.5,0.1
4562,7d7eef3d3,2.8,0.4
4563,6da06ed36,2.4,0
4564,b84dad49f,5.1,0
4565,26627b528,1.8,0.1
4566,156c2d6ba,0.2,0
4567,12ffabf23,0.0,0
4568,27867018b,0.5,0.1
4569,349fe9b9b,0.5,0.5
4570,abe8790ba,0.9,0.9
4571,8867ee30a,3.9,0.2
4572,21415ffb9,2.5,0.4
4573,d168549f2,1.7,0.5
4574,396a2773f,0.2,0
4575,68ac3848d,0.9,0.4
4576,6c83d00bf,0.7,0.7
4577,b73cc0f45,2.4,0.4
4578,9f8c97661,4.0,0.2
4579,591fa7c31,0.1,0.1
4580,b3c2305b0,2.4,0.2
4581,45d1d74ca,1.7,0.5
4582,72bd22c9e,4.4,0.2
4583,779d50e4f,0.1,0.1
4584,d9175b948,0.5,-0.1
4585,91c4cb54d,2.3,0
4586,9b52894bc,6.7,0.1
4587,204ca9f14,0.5,0.5
4588,5de61cf6b,1.4,0.7
4589,794c57f72,5.3,0.2
4590,5f6931436,1.2,0.4
4591,d36f47834,0.5,-0.5
4592,ae14a91dc,1.3,0.4
4593,fe4b30cfb,1.5,0
4594,21178f3b0,1.6,0.8
4595,1ef39cee1,1.3,0
4596,105c28771,0.9,0.9
4597,70335663e,5.3,0.1
4598,104c799db,0.5,0.1
4599,89bec6af3,1.0,0
4600,fe3d0c6e4,0.1,-0.1
4601,89a396d79,0.9,0.9
4602,8b0310013,0.0,0
4603,8a6d97169,3.3,0.1
4604,9b11972b0,2.8,0.2
4605,a55a04a05,0.0,0
4606,4ae940ec2,0.8,0
4607,5d32494f0,1.2,0.6
4608,05bde54cc,0.1,0.1
4609,e25d4dcb1,0.8,0.4
4610,9f2948e8e,0.8,0.1
4611,38664cbf0,1.9,0.3
4612,d92d4242a,2.5,0.3
4613,bee25f46d,2.0,0.2
4614,8a29d1df0,1.9,0.2
4615,5145f87a0,3.8,0.4
4616,a1cb8764d,1.9,0.6
4617,0fb548aac,0.2,0.2
4618,3b1976326,0.5,0.1
4619,a88733fd1,0.6,-0.6
4620,edf6a5240,0.4,0.4
4621,411792ceb,3.7,0.3
4622,0e922caab,3.8,0.2
4623,c60e6aff7,0.8,0.1
4624,ef896feeb,0.1,0.1
4625,7fab3c124,1.6,0.4
4626,79d1b0215,0.2,-0.2
4627,29aa0b74b,2.2,0.4
4628,e8e2a6a8d,0.3,0.3
4629,d476272d7,0.6,0.1
4630,f98e4f7b6,1.8,0.3
4631,6502dbe72,1.1,0.2
4632,8cfba1686,4.7,0.4
4633,3c2e29219,19.0,0
4634,9dae4e297,1.3,0.3
4635,e0811bfc8,1.1,0.2
4636,e32f5a36f,3.2,0.6
4637,ac31057e6,0.9,0.9
4638,ae58f28bc,1.8,0.4
4639,cae004390,2.8,0
4640,2a6bb49f5,0.9,0.9
4641,0806f9e3f,2.1,0.3
4642,71510cf8b,0.2,0.2
4643,d49ea4e84,7.5,0.2
4644,3b178aa59,0.4,-0.1
4645,2b446dd3c,1.6,0.1
4646,1123cd69d,0.3,0.3
4647,a3af82b71,0.9,0.9
4648,c11ca8051,1.1,0.1
4649,5f5bd40ca,4.7,0.1
4650,803594e09,0.8,-0.8
4651,06395bb8d,2.1,0.5
4652,813a6335b,2.8,0.2
4653,1fb9fdf7f,0.0,0
4654,f4ea05a34,1.0,0.2
4655,4eb9c5991,1.7,0.8
4656,fb3bd80d1,2.4,0.4
4657,ad56c5705,0.4,0.2
4658,d687c7171,9.1,0.2
4659,8aeda3d62,7.8,0.3
4660,4c594983d,5.5,0.1
4661,91ef9278d,0.8,0.8
4662,95cdbaecc,1.4,0.3
4663,3a67f200f,0.9,0.9
4664,36c4871dc,3.8,0.1
4665,0637293ec,5.7,0.3
4666,f245f7d4f,1.3,0.4
4667,c6d91de2b,0.3,0.3
4668,3f834da3b,0.9,0.4
4669,988988d5b,0.8,0.8
4670,83dff4077,2.5,0.8
4671,1f7c7c248,0.0,0
4672,94135f81c,1.2,0.1
4673,475098962,3.0,0.1
4674,5ecd80dba,1.1,0.2
4675,2b4c4793d,1.4,-0.1
4676,fb9d3b9ef,0.3,0.1
4677,fe2757847,0.8,0
4678,dcd93c794,0.7,0.7
4679,c93191313,0.8,0.8
4680,80fcb8392,0.8,0.1
4681,c70a3fcc5,1.9,-0.1
4682,47163bb58,0.3,0.3
4683,622f08247,3.0,0.2
4684,ae089cd20,1.7,-0.2
4685,a21b2a42c,3.1,0.6
4686,8a6701090,0.8,0.2
4687,9a38d4275,2.6,0.1
4688,999d24492,2.0,0
4689,ec2bb7160,3.0,0.7
4690,8e7c16add,3.5,0.4
4691,6090e5de6,0.9,0.9
4692,fe879c04e,1.4,0.2
4693,36ed4f417,2.0,0.3
4694,bbd225f09,0.9,0.9
4695,2e1e8bbe3,1.1,0.3
4696,d0101e748,0.3,0.3
4697,1d48855c5,2.0,0.4
4698,c634af483,13.2,0.4
4699,7a40628fd,1.6,0
4700,67532bb27,3.8,0.2
4701,0b243ba27,0.8,0.4
4702,dd579722a,4.7,0.2
4703,353c89ed3,0.8,0.8
4704,11a30eacf,0.9,0.9
4705,49113adb2,6.5,0.4
4706,c02a9554d,0.9,0.4
4707,1dff1959b,1.8,0.3
4708,ef7bdaf3a,7.0,0.3
4709,ef14eb18e,0.6,-0.1
4710,0154e0f7b,5.7,0.3
4711,aa07ee8b8,1.2,0.2
4712,1117a135d,2.4,0.6
4713,b207cf9ea,0.8,0.8
4714,e1c14443e,3.0,0.5
4715,8ccda6476,10.3,0.3
4716,15956c89f,1.0,0
4717,2fdd78c55,0.8,0.1
4718,db635ae93,0.9,0.9
4719,355743336,2.3,0.5
4720,c01daffcc,1.1,0
4721,cad8537e1,1.0,0.3
4722,db1f9bca1,0.7,0.7
4723,5242038c7,0.8,0.1
4724,27f0a51cd,0.8,0.8
4725,e4464efa8,7.1,0.4
4726,069064d1d,3.0,0.2
4727,0e8c2a1aa,8.9,0.6
4728,34ed5aa64,1.2,-0.1
4729,27e649547,0.5,-0.1
4730,43c43bfed,0.2,0.2
4731,68936da8c,3.3,0
4732,eefb8d885,1.0,0.5
4733,c86e1aab2,0.1,0.1
4734,b663299dc,0.3,0.3
4735,5287fead8,3.0,0
4736,fe65d17b1,0.3,0.3
4737,14bf62107,1.4,0.4
4738,3ce0f0aa5,2.9,0.5
4739,0792dbfa4,0.3,-0.3
4740,c457ca802,1.2,0.3
4741,5a17ff971,2.6,0
4742,1ce555db8,3.5,0.7
4743,e58225b2e,3.1,0.3
4744,a2124f529,2.7,0.2
4745,a8518bd6b,1.7,0.2
4746,55f8f6120,1.3,0
4747,b60e920db,0.4,0.4
4748,c469973de,1.8,0.1
4749,1fdf2880b,2.3,0.2
4750,38cd559f6,0.7,0
4751,96eb3ec09,1.8,0.3
4752,49310cec4,2.0,0.3
4753,1f34d9c73,12.9,0.2
4754,3c2100f6e,1.5,0.5
4755,f3ed20ed7,2.0,-0.2
4756,09b7cd500,0.7,0.7
4757,3da55a076,3.3,0.2
4758,a68e8378d,0.1,0
4759,7c82670f8,1.9,0.3
4760,f33406495,1.2,0.3
4761,df926a23d,3.5,0.4
4762,9f2e4a2e1,4.1,0.5
4763,c72cb0d9b,1.4,0.3
4764,b9fa9ce00,0.8,0.8
4765,9b6c3beb5,2.2,0.3
4766,da4a5403d,3.1,0.3
4767,3740bcc5d,1.8,0.9
4768,c60a12958,2.3,0.3
4769,b43155295,2.1,0.4
4770,fd33218b8,2.3,-0.1
4771,3433731c5,3.2,0.6
4772,e9e82ad8f,1.0,0.2
4773,e633386b0,0.9,0.9
4774,8c9f6c718,0.0,0
4775,b9086e44f,2.9,0.2
4776,c71d537da,3.4,0.3
4777,41be30895,2.3,0.3
4778,8837fcacc,1.4,0.2
4779,1a4a2e683,0.0,0
4780,456908d93,4.5,0.2
4781,81e692e30,2.6,0.3
4782,e61d62489,0.1,0.1
4783,ba392c802,3.8,0.1
4784,2b31f1be3,3.9,0.4
4785,ebd128d90,0.9,0.9
4786,3f2a40f0a,0.8,0.4
4787,3dc98128b,0.1,0.1
4788,a9bfec3ba,9.5,0.2
4789,e4424b719,2.7,0.1
4790,62f87187d,0.3,0.1
4791,42bec87cd,3.8,0.3
4792,b99d5d532,0.9,0.9
4793,0a4fc94e5,1.2,0.4
4794,311e28b8b,1.5,0.1
4795,5bd541f6f,1.0,0.3
4796,12e711074,2.0,0.1
4797,9b2d6b1f3,2.5,0
4798,6d67ee4d1,5.4,0.1
4799,ad5021d77,0.7,0.1
4800,fb82bfecd,1.3,0.2
4801,67be298a7,1.0,0
4802,331c0bbf3,1.9,0.4
4803,be376ea01,2.2,0.1
4804,93c9866b0,1.0,0.5
4805,f399cf0d2,1.3,0.6
4806,d4bb8cf0a,0.0,0
4807,99cbd42dc,0.9,0.9
4808,f432156e6,0.6,0.6
4809,42af80bc3,9.4,0.3
4810,326b17344,3.2,0.1
4811,bcf13ec9d,0.2,0.2
4812,44f198a24,0.4,0
4813,caf56c307,2.2,0.4
4814,4d7578341,1.1,0.5
4815,6d4f64bb7,0.4,0
4816,ef1966105,2.4,0.4
4817,b921bfb80,2.7,0.6
4818,11543e9ce,0.0,0
4819,7abf263f7,1.2,0.4
